amount,entity_id,growth,name,row_num,sheet,type
800,1422,,信念,14,祈祷与魔法,资源
1,1422,,祝福,15,祈祷与魔法,祈祷
3,1422,,弓箭手,16,祈祷与魔法,army
800,1423,,信念,17,祈祷与魔法,资源
1,1423,,祝福,18,祈祷与魔法,祈祷
800,1424,,信念,19,祈祷与魔法,资源
1,1424,,祝福,20,祈祷与魔法,祈祷
3,1424,,马厩,21,祈祷与魔法,建筑
1000,1425,,信念,22,祈祷与魔法,资源
3,1425,,好运之森,23,祈祷与魔法,建筑
1200,1426,,信念,24,祈祷与魔法,资源
1,1426,,城墙,25,祈祷与魔法,建筑
1,1426,,祝福,26,祈祷与魔法,祈祷
1200,1427,,信念,27,祈祷与魔法,资源
1,1427,,祝福,28,祈祷与魔法,祈祷
1200,1428,,信念,29,祈祷与魔法,资源
1,1428,,老小者,30,祈祷与魔法,祈祷
1200,1429,,信念,31,祈祷与魔法,资源
1,1429,,大探求者,32,祈祷与魔法,祈祷
1200,1430,,信念,33,祈祷与魔法,资源
1,1430,,祝福,34,祈祷与魔法,祈祷
1200,1431,,信念,35,祈祷与魔法,资源
1,1431,,战争,36,祈祷与魔法,研究
1,1431,,祝福,37,祈祷与魔法,祈祷
1200,1432,,信念,38,祈祷与魔法,资源
1,1432,,祝福,39,祈祷与魔法,祈祷
3,1432,,轻骑兵,40,祈祷与魔法,army
1200,1433,,信念,41,祈祷与魔法,资源
1,1433,,娜迦老巢,42,祈祷与魔法,击杀敌人
1200,1434,,信念,43,祈祷与魔法,资源
1,1434,,远古墓地,44,祈祷与魔法,击杀敌人
1200,1435,,信念,45,祈祷与魔法,资源
1,1435,,祝福,46,祈祷与魔法,祈祷
1250,1436,,信念,47,祈祷与魔法,资源
1,1436,,远古咒语,48,祈祷与魔法,研究
1600,1437,,信念,49,祈祷与魔法,资源
1,1437,,登攀者世界揭秘,50,祈祷与魔法,祈祷
2000,1438,,信念,51,祈祷与魔法,资源
1,1438,,法力仪式,52,祈祷与魔法,研究
2000,1439,,信念,53,祈祷与魔法,资源
1,1439,,法力仪式,54,祈祷与魔法,研究
2000,1440,,信念,55,祈祷与魔法,资源
1,1440,,法力仪式,56,祈祷与魔法,研究
2000,1441,,信念,57,祈祷与魔法,资源
1,1441,,法力仪式,58,祈祷与魔法,研究
2000,1442,,信念,59,祈祷与魔法,资源
1,1442,,灯神宫殿,60,祈祷与魔法,击杀敌人
2000,1443,,信念,66,祈祷与魔法,资源
1,1443,,灯神宫殿,67,祈祷与魔法,击杀敌人
2000,1444,,信念,71,祈祷与魔法,资源
1,1444,,灯神宫殿,72,祈祷与魔法,击杀敌人
2000,1445,,信念,73,祈祷与魔法,资源
3,1445,,魔法环,74,祈祷与魔法,建筑
2000,1446,,信念,75,祈祷与魔法,资源
3,1446,,魔法环,76,祈祷与魔法,建筑
2000,1447,,信念,77,祈祷与魔法,资源
3,1447,,魔法环,78,祈祷与魔法,建筑
2000,1448,,信念,79,祈祷与魔法,资源
1,1448,,专注于发展,80,祈祷与魔法,祈祷
2000,1449,,信念,81,祈祷与魔法,资源
1,1449,,专注于研究,82,祈祷与魔法,祈祷
2000,1450,,信念,83,祈祷与魔法,资源
1,1450,,专注于魔法,84,祈祷与魔法,祈祷
2500,1451,,信念,85,祈祷与魔法,资源
1,1451,,恶魔传送门,86,祈祷与魔法,击杀敌人
2500,1452,,信念,87,祈祷与魔法,资源
1,1452,,恶魔五芒星,88,祈祷与魔法,研究
5000,1453,,黄金,89,祈祷与魔法,资源
3500,1453,,工具,90,祈祷与魔法,资源
1,1453,,石像鬼寺庙,91,祈祷与魔法,击杀敌人
2500,1454,,信念,92,祈祷与魔法,资源
1,1454,,建造构装体,93,祈祷与魔法,研究
2500,1455,,信念,94,祈祷与魔法,资源
5,1455,,好运之森,95,祈祷与魔法,建筑
2500,1456,,信念,96,祈祷与魔法,资源
200,1456,,水晶,97,祈祷与魔法,资源
1,1456,,法力防御,98,祈祷与魔法,祈祷
2500,1457,,信念,99,祈祷与魔法,资源
1,1457,,魔法艺术教学,100,祈祷与魔法,研究
2500,1458,,信念,101,祈祷与魔法,资源
1,1458,,魔法艺术教学,102,祈祷与魔法,研究
2500,1459,,信念,103,祈祷与魔法,资源
200,1459,,水晶,104,祈祷与魔法,资源
1,1459,,神圣装备,105,祈祷与魔法,祈祷
2600,1460,,信念,106,祈祷与魔法,资源
1,1460,,法师学院,107,祈祷与魔法,祈祷
2600,1461,,信念,108,祈祷与魔法,资源
1,1461,,法力场,109,祈祷与魔法,祈祷
4000,1462,,信念,110,祈祷与魔法,资源
1,1462,,灾难,111,祈祷与魔法,研究
4000,1463,,信念,112,祈祷与魔法,资源
1,1463,,专注于发展,113,祈祷与魔法,祈祷
6,1463,,魔法环,114,祈祷与魔法,建筑
4000,1464,,信念,115,祈祷与魔法,资源
1,1464,,专注于研究,116,祈祷与魔法,祈祷
6,1464,,魔法环,117,祈祷与魔法,建筑
4000,1465,,信念,118,祈祷与魔法,资源
1,1465,,专注于魔法,119,祈祷与魔法,祈祷
6,1465,,魔法环,120,祈祷与魔法,建筑
4000,1466,,信念,121,祈祷与魔法,资源
400,1466,,水晶,122,祈祷与魔法,资源
7,1466,,大学,123,祈祷与魔法,建筑
5000,1467,,信念,124,祈祷与魔法,资源
1,1467,,难民区,125,祈祷与魔法,建筑
5000,1468,,信念,126,祈祷与魔法,资源
7,1468,,寺庙,127,祈祷与魔法,建筑
5000,1469,,信念,128,祈祷与魔法,资源
800,1469,,马,129,祈祷与魔法,资源
1,1469,,东部圣地,130,祈祷与魔法,击杀敌人
5000,1470,,信念,131,祈祷与魔法,资源
3000,1470,,钢,132,祈祷与魔法,资源
1,1470,,西部圣地,133,祈祷与魔法,击杀敌人
5000,1471,,信念,134,祈祷与魔法,资源
8000,1471,,铁,135,祈祷与魔法,资源
1,1471,,北部圣地,136,祈祷与魔法,击杀敌人
20000,1472,,黄金,137,祈祷与魔法,资源
5000,1472,,信念,138,祈祷与魔法,资源
1,1472,,南部圣地,139,祈祷与魔法,击杀敌人
6000,1473,,信念,140,祈祷与魔法,资源
1,1473,,黄金支配计划,141,祈祷与魔法,研究
6000,1474,,信念,142,祈祷与魔法,资源
1,1474,,秘密会议,143,祈祷与魔法,建筑
6000,1475,,信念,144,祈祷与魔法,资源
2,1475,,秘密会议,145,祈祷与魔法,建筑
6000,1476,,信念,146,祈祷与魔法,资源
3,1476,,秘密会议,147,祈祷与魔法,建筑
6000,1477,,信念,148,祈祷与魔法,资源
8,1477,,魔法环,149,祈祷与魔法,建筑
6000,1478,,信念,154,祈祷与魔法,资源
3,1478,,秘密会议,155,祈祷与魔法,建筑
6000,1479,,信念,156,祈祷与魔法,资源
2,1479,,秘密会议,157,祈祷与魔法,建筑
6700,1480,,信念,158,祈祷与魔法,资源
7,1480,,好运之森,159,祈祷与魔法,建筑
7000,1481,,信念,160,祈祷与魔法,资源
5000,1481,,法力,161,祈祷与魔法,资源
1,1481,,北极星,162,祈祷与魔法,研究
10000,1482,,信念,163,祈祷与魔法,资源
1,1482,,魔法高中,164,祈祷与魔法,祈祷
10000,1483,,信念,165,祈祷与魔法,资源
1,1483,,点金石,166,祈祷与魔法,祈祷
10000,1484,,信念,167,祈祷与魔法,资源
13,1484,,寺庙,168,祈祷与魔法,建筑
10000,1485,,信念,169,祈祷与魔法,资源
1,1485,,专注于研究,170,祈祷与魔法,祈祷
9,1485,,魔法环,171,祈祷与魔法,建筑
10000,1486,,信念,172,祈祷与魔法,资源
1,1486,,法力森林,173,祈祷与魔法,祈祷
10000,1487,,信念,174,祈祷与魔法,资源
1,1487,,专注于魔法,175,祈祷与魔法,祈祷
9,1487,,魔法环,176,祈祷与魔法,建筑
10000,1488,,信念,177,祈祷与魔法,资源
1,1488,,专注于发展,178,祈祷与魔法,祈祷
9,1488,,魔法环,179,祈祷与魔法,建筑
10000,1489,,信念,180,祈祷与魔法,资源
1,1489,,魔法高中,181,祈祷与魔法,祈祷
13000,1490,,信念,182,祈祷与魔法,资源
1,1490,,孤独的德鲁伊,183,祈祷与魔法,研究
13000,1491,,信念,184,祈祷与魔法,资源
1,1491,,孤独的德鲁伊,185,祈祷与魔法,研究
13500,1492,,信念,186,祈祷与魔法,资源
1,1492,,接受德鲁伊,187,祈祷与魔法,祈祷
13500,1493,,信念,188,祈祷与魔法,资源
10000,1493,,法力,189,祈祷与魔法,资源
1,1493,,德鲁伊之怒,190,祈祷与魔法,研究
11000,1494,,信念,191,祈祷与魔法,资源
8,1494,,好运之森,192,祈祷与魔法,建筑
22000,1495,,石头,193,祈祷与魔法,资源
5500,1495,,法力,194,祈祷与魔法,资源
1,1495,,北极星之力,195,祈祷与魔法,祈祷
6000,1496,,钢,196,祈祷与魔法,资源
5500,1496,,法力,197,祈祷与魔法,资源
1,1496,,北极星之力,198,祈祷与魔法,祈祷
16000,1497,,信念,199,祈祷与魔法,资源
1,1497,,新世界的信仰,200,祈祷与魔法,研究
18000,1498,,信念,201,祈祷与魔法,资源
1,1498,,专注于研究,202,祈祷与魔法,祈祷
13,1498,,魔法环,203,祈祷与魔法,建筑
18000,1499,,信念,204,祈祷与魔法,资源
1,1499,,法力堡垒,205,祈祷与魔法,祈祷
18000,1500,,信念,206,祈祷与魔法,资源
1,1500,,法力螺旋,207,祈祷与魔法,祈祷
18000,1501,,信念,208,祈祷与魔法,资源
1,1501,,钢铁宫殿,209,祈祷与魔法,祈祷
18000,1502,,信念,210,祈祷与魔法,资源
1,1502,,专注于魔法,211,祈祷与魔法,祈祷
13,1502,,魔法环,212,祈祷与魔法,建筑
18000,1503,,信念,213,祈祷与魔法,资源
1,1503,,专注于发展,214,祈祷与魔法,祈祷
13,1503,,魔法环,215,祈祷与魔法,建筑
18000,1504,,信念,216,祈祷与魔法,资源
1,1504,,象牙塔,217,祈祷与魔法,祈祷
18000,1505,,信念,218,祈祷与魔法,资源
1,1505,,新世界的远古神明,219,祈祷与魔法,研究
20000,1506,,信念,220,祈祷与魔法,资源
1,1506,,新世界的远古神明,221,祈祷与魔法,研究
20000,1507,,信念,222,祈祷与魔法,资源
12000,1507,,钠红石,223,祈祷与魔法,资源
1,1507,,法力调查,224,祈祷与魔法,研究
25000,1508,,信念,225,祈祷与魔法,资源
1,1508,,定居点祝圣,226,祈祷与魔法,研究
15000,1509,,信念,227,祈祷与魔法,资源
1,1509,,古鲁德·乌格顿城堡,228,祈祷与魔法,击杀敌人
17000,1510,,信念,229,祈祷与魔法,资源
9,1510,,好运之森,230,祈祷与魔法,建筑
20000,1511,,信念,231,祈祷与魔法,资源
1,1511,,黑暗水晶,232,祈祷与魔法,研究
20000,1512,,信念,233,祈祷与魔法,资源
1,1512,,黑暗水晶,234,祈祷与魔法,研究
20000,1513,,信念,235,祈祷与魔法,资源
1,1513,,泽尼克斯回归,236,祈祷与魔法,研究
20000,1514,,信念,237,祈祷与魔法,资源
1,1514,,泽尼克斯回归,238,祈祷与魔法,研究
20000,1515,,信念,239,祈祷与魔法,资源
1,1515,,泽尼克斯回归,240,祈祷与魔法,研究
20000,1516,,信念,241,祈祷与魔法,资源
1,1516,,附魔子弹,242,祈祷与魔法,祈祷
20000,1517,,信念,243,祈祷与魔法,资源
1,1517,,泽尼克斯的护城盾,244,祈祷与魔法,祈祷
20000,1518,,信念,245,祈祷与魔法,资源
1,1518,,秘法·火球,246,祈祷与魔法,祈祷
20000,1519,,信念,247,祈祷与魔法,资源
1,1519,,辉烬源泉,248,祈祷与魔法,祈祷
25000,1520,,信念,249,祈祷与魔法,资源
1,1520,,黄金炼成,250,祈祷与魔法,祈祷
25000,1521,,信念,251,祈祷与魔法,资源
1,1521,,黄金炼成,252,祈祷与魔法,祈祷
30000,1522,,信念,253,祈祷与魔法,资源
1,1522,,黄金炼成,254,祈祷与魔法,祈祷
30000,1523,,信念,256,祈祷与魔法,资源
1,1523,,黄金炼成,257,祈祷与魔法,祈祷
35000,1524,,信念,259,祈祷与魔法,资源
1,1524,,黄金炼成,260,祈祷与魔法,祈祷
35000,1525,,信念,266,祈祷与魔法,资源
1,1525,,黄金炼成,267,祈祷与魔法,祈祷
1,1526,,赞美神明,273,祈祷与魔法,祈祷
1,1527,,祝福,276,祈祷与魔法,祈祷
1,1528,,侍祭之环,279,祈祷与魔法,祈祷
1,1529,,大探求者,282,祈祷与魔法,祈祷
1,1530,,伟大战士,286,祈祷与魔法,祈祷
1,1531,,幸运女神,290,祈祷与魔法,祈祷
1,1532,,法力防御,292,祈祷与魔法,祈祷
1,1533,,大地母亲,294,祈祷与魔法,祈祷
1,1534,,老小者,297,祈祷与魔法,祈祷
1,1535,,神圣装备,301,祈祷与魔法,祈祷
1,1536,,魔法马具,304,祈祷与魔法,祈祷
1,1537,,远古咒语,308,祈祷与魔法,祈祷
1,1538,,登攀者世界揭秘,314,祈祷与魔法,祈祷
1,1539,,野性之人,317,祈祷与魔法,祈祷
1,1540,,狂野之矛,320,祈祷与魔法,祈祷
1,1541,,自然生长,323,祈祷与魔法,祈祷
1,1542,,法力之花,325,祈祷与魔法,祈祷
1,1543,,岩轻术,327,祈祷与魔法,祈祷
1,1544,,魔法工具,329,祈祷与魔法,祈祷
1,1545,,魔法灯,331,祈祷与魔法,祈祷
1,1546,,米露涅的寺庙,334,祈祷与魔法,祈祷
1,1547,,恶魔学,337,祈祷与魔法,祈祷
1,1548,,大建筑师,341,祈祷与魔法,祈祷
1,1549,,法力防御 II,346,祈祷与魔法,祈祷
1,1550,,奥术之谜,348,祈祷与魔法,祈祷
1,1551,,神圣装备 II,351,祈祷与魔法,祈祷
1,1552,,教堂祝福,354,祈祷与魔法,祈祷
1,1553,,大探求者的视线,358,祈祷与魔法,祈祷
1,1554,,伟大战士之怒,362,祈祷与魔法,祈祷
1,1555,,大地母亲的恩典,367,祈祷与魔法,祈祷
1,1556,,朝觐者的圣歌,370,祈祷与魔法,祈祷
1,1557,,老小者的恩典,376,祈祷与魔法,祈祷
1,1558,,野性之人的灵巧,380,祈祷与魔法,祈祷
1,1559,,龙之骨,385,祈祷与魔法,祈祷
1,1560,,龙之骨,390,祈祷与魔法,祈祷
1,1561,,生命魔法,395,祈祷与魔法,祈祷
1,1562,,明悟,399,祈祷与魔法,祈祷
1,1563,,法术书,402,祈祷与魔法,祈祷
1,1564,,塑形法力,405,祈祷与魔法,祈祷
1,1565,,法力森林,410,祈祷与魔法,祈祷
1,1566,,孤独的德鲁伊,412,祈祷与魔法,祈祷
1,1567,,城市祝福,416,祈祷与魔法,祈祷
1,1568,,保护之力,421,祈祷与魔法,祈祷
1,1569,,增量之力,423,祈祷与魔法,祈祷
1,1570,,点金石,430,祈祷与魔法,祈祷
1,1571,,教长的祝福,433,祈祷与魔法,祈祷
1,1572,,魔法材料,437,祈祷与魔法,祈祷
1,1573,,智慧卷轴,443,祈祷与魔法,祈祷
1,1574,,法力螺旋,448,祈祷与魔法,祈祷
1,1575,,孩子们的希望,450,祈祷与魔法,祈祷
1,1576,,附魔子弹,457,祈祷与魔法,祈祷
1,1577,,泽尼克斯的护城盾,462,祈祷与魔法,祈祷
1,1578,,秘法·火球,464,祈祷与魔法,祈祷
1,1579,,辉烬源泉,468,祈祷与魔法,祈祷
1,1580,,黄金炼成,471,祈祷与魔法,祈祷
,1581,,,2,人口,解锁条件
1,1583,,农场,5,人口,建筑
1,1584,,码头,6,人口,建筑
1,1585,,伐木工营地,7,人口,建筑
1,1586,,采石场,8,人口,建筑
1,1587,,矿井,9,人口,建筑
1,1588,,工匠作坊,11,人口,建筑
1,1589,,市场,13,人口,建筑
1,1590,,信用社,14,人口,建筑
1,1591,,马厩,15,人口,建筑
1,1592,,木匠工坊,17,人口,建筑
1,1593,,钢铁厂,21,人口,建筑
1,1594,,大学,24,人口,建筑
1,1595,,研究工厂,26,人口,建筑
1,1596,,食品杂货店,27,人口,建筑
1,1597,,天文台,30,人口,建筑
1,1598,,法力提取器,32,人口,建筑
1,1599,,炼金实验室,35,人口,建筑
1,1600,,钠红石精炼厂,36,人口,建筑
1,1601,,军营,39,人口,建筑
1,1602,,辉烬工厂,42,人口,建筑
,1603,,,2,资源,解锁条件
1,1605,,普通房屋,5,资源,建筑
1,1609,,矿井,9,资源,建筑
1,1610,,矿井,10,资源,建筑
1,1611,,工匠作坊,11,资源,建筑
1,1612,,马厩,12,资源,建筑
1,1613,,马厩,13,资源,建筑
1,1614,,寺庙,14,资源,建筑
1,1615,,寺庙,15,资源,建筑
1,1618,,木匠工坊,18,资源,建筑
1,1619,,钢铁厂,19,资源,建筑
1,1620,,大学,20,资源,建筑
1,1621,,食品杂货店,21,资源,建筑
1,1622,,炼金实验室,22,资源,建筑
1,1623,,钠红石精炼厂,23,资源,建筑
1,1624,,辉烬工厂,24,资源,建筑
